TransactionAmount,TransactionFrequency,AccountBalance,Liabilities,Equity,BusinessCategory,Location,Month,Profit
17611.951678444013,12,212933.60992083114,8344.207473463632,204589.4024473675,Retail,Urban,1,23620.793610952103
9489.08698167057,5,203762.79131652805,183737.64382027014,20025.14749625791,Manufacturing,Rural,4,18087.86101574332
45468.3027860146,34,163471.06792438528,142700.90791321555,20770.160011169733,Manufacturing,Rural,8,30491.93483360177
29377.893840922963,48,82060.30677762831,65246.41806328977,16813.888714338544,Manufacturing,Suburban,1,2273.4707668306582
20342.145129800174,37,249047.08662427915,30865.692632185866,218181.39399209328,Manufacturing,Suburban,3,33578.62870956856
23369.287280384568,15,73723.41343045796,104768.96498954004,-31045.551559082072,Service,Urban,1,7334.049054762379
47390.52531078486,44,419385.3158273405,6042.501366601069,413342.81446073944,Manufacturing,Suburban,9,58055.51627083178
8090.894454245969,36,191494.5232749002,187990.68005233808,3503.8432225621073,Retail,Suburban,2,14989.869772050706
29518.376684831463,15,193653.74821308022,85888.9482808447,107764.79993223552,Service,Rural,9,21280.38504391064
25541.489604781065,43,242263.14995674638,83455.3162712799,158807.8336854665,Service,Rural,4,28961.96181527203
30766.98465401507,48,227622.57945121828,81165.75347844753,146456.82597277075,Manufacturing,Suburban,2,22886.58834607848
1396.4540991316053,23,497480.40679906757,18519.02442561413,478961.38237345347,Service,Suburban,4,45229.87316792809
43670.1334927355,6,277236.7493969682,129472.83675940619,147763.91263756203,Manufacturing,Suburban,12,34038.37537826536
46639.854982938814,46,53218.834857036636,147935.7058275289,-94716.87097049227,Retail,Urban,11,3031.42694696746
28474.092587665844,44,307369.8973726957,136844.4525297166,170525.44484297908,Manufacturing,Urban,11,32801.44858652475
34984.21578190617,43,84276.30350624118,31994.92119923189,52281.38230700929,Service,Urban,10,13978.46536248125
46163.719368276135,45,25159.445918357567,117873.83276694056,-92714.38684858299,Retail,Suburban,6,-5792.211428468922
35508.31239851323,21,485663.65530185157,116049.4744135895,369614.18088826205,Manufacturing,Suburban,11,46993.64203689364
8050.682624255936,23,389034.05685193633,174340.1036485695,214693.95320336684,Retail,Urban,7,33470.72800273945
29026.273828257254,43,490253.40628274577,78929.89338325117,411323.5128994946,Retail,Urban,3,48854.09740522101
30532.394795951368,16,244160.4395308988,77439.75901358968,166720.6805173091,Service,Suburban,3,13916.874402789745
21494.468229468108,47,270806.19026299834,125612.77645004619,145193.41381295215,Retail,Rural,12,31702.624488821948
36953.98966342378,15,92485.1084003738,128449.16743240504,-35964.05903203123,Service,Urban,10,11063.72565745994
46751.16723106623,25,130984.63906711694,96510.61932852912,34474.01973858781,Retail,Suburban,12,19841.862842847513
46315.64138888543,36,420889.1153023858,91396.57565443212,329492.5396479537,Manufacturing,Suburban,8,44415.83026440285
22816.54888450454,11,184530.96708762113,101358.79577438712,83172.17131323401,Retail,Rural,5,20605.915137676955
6105.283269117385,15,415139.3371602453,172903.8334031458,242235.50375709948,Manufacturing,Suburban,4,43263.899422624236
49249.63934863556,4,357416.72490064555,94927.54574451245,262489.1791561331,Manufacturing,Suburban,7,37169.85815442926
42025.455279073736,21,96813.7533832141,188286.69943411538,-91472.94605090127,Retail,Urban,7,17007.194949215744
6670.802719561709,13,258648.71939867365,103280.73390128357,155367.9854973901,Manufacturing,Urban,9,24027.816118175564
46081.67318955993,22,341919.78754417127,190094.13517027383,151825.65237389744,Retail,Rural,9,29556.44289363111
43559.86992207535,19,125168.2352538743,167402.22086446977,-42233.98561059547,Retail,Rural,5,23920.639654534054
26182.48382774057,34,417037.37015483767,75674.10791008668,341363.262244751,Manufacturing,Suburban,12,45114.729584972214
29768.134069374,14,276965.5521971415,173410.07715284012,103555.47504430139,Manufacturing,Urban,8,28362.07151981215
20250.63384157145,4,90968.60471687558,26462.340419217468,64506.26429765811,Service,Rural,10,10477.109695407185
3210.701121690551,48,295662.3688206552,185384.19919188783,110278.16962876738,Manufacturing,Rural,1,16957.53392016165
17092.263461472096,46,499859.76403639786,128170.48544116387,371689.278595234,Service,Rural,9,47834.97104725496
40241.24570560156,27,83755.53091507264,15606.19596185068,68149.33495322196,Manufacturing,Suburban,8,23550.811051951685
729.2851387278415,29,410210.8957585688,130630.06111190825,279580.83464666054,Retail,Urban,6,33087.144487078585
17008.208998711638,47,111581.4115619034,194978.29255822743,-83396.88099632403,Manufacturing,Rural,3,4677.112100150604
20209.350332751696,28,393370.2814354428,18611.127649852642,374759.15378559014,Retail,Urban,3,49729.98418749992
27101.08234542718,35,369943.18232949247,113164.10340711683,256779.07892237563,Retail,Rural,8,35254.69530265764
46032.853012431646,8,157239.79894421186,150819.8982030776,6419.900741134246,Retail,Rural,5,19940.937142599243
17644.12672111508,16,169653.32760658042,163000.4244064086,6652.90320017183,Service,Urban,10,16730.889418259118
17674.18349386327,42,398335.4820618304,85696.35573755519,312639.1263242752,Manufacturing,Urban,11,38099.66237369303
37006.311781432545,36,236108.3008247832,44812.47903780739,191295.8217869758,Retail,Urban,7,30320.65645287407
22884.788074045453,30,368100.8340687863,13256.744360614848,354844.08970817144,Retail,Suburban,5,44029.71769206285
11617.938735529107,18,82512.23220925903,118046.60063395882,-35534.36842469979,Service,Rural,8,2667.9049686131493
22895.756048568324,2,427753.3131317612,93317.65870218411,334435.6544295771,Manufacturing,Suburban,10,46767.42541273055
7472.422508800093,49,358333.51117433637,190005.15705419364,168328.35412014273,Manufacturing,Urban,10,25092.647349206774
9231.155832058053,13,454401.9763290686,16817.957004407406,437584.0193246612,Service,Rural,4,43070.093054295656
25169.204750604247,4,74862.4657271365,138652.09197197112,-63789.626244834624,Service,Suburban,2,-2047.7223798663417
21236.80975047512,26,300577.1051766928,9868.413313411147,290708.69186328165,Manufacturing,Rural,3,31294.34008258846
45784.872102870955,25,303569.08666975936,38429.66445855583,265139.42221120355,Service,Suburban,8,33514.886355271236
18438.498006273338,30,183195.7628679234,93447.90498495265,89747.85788297074,Manufacturing,Urban,11,15330.510857524503
29239.12333876315,11,234648.5480389363,93700.1263465593,140948.421692377,Manufacturing,Suburban,7,27687.63631389074
31797.082252016753,7,28610.9660120282,138711.60587206055,-110100.63986003236,Retail,Rural,2,-6343.438508872371
1148.175601122515,31,375471.4189272359,182491.54179921254,192979.87712802333,Retail,Rural,6,18778.845450051922
33345.09991482717,44,279168.01490755525,129611.27098840957,149556.74391914567,Manufacturing,Rural,9,24359.861841044072
9312.780360052695,10,38293.115415895154,190939.34408104423,-152646.22866514907,Manufacturing,Rural,4,-1548.9471225188718
48072.98071473803,39,343570.38755063794,176915.04977620955,166655.3377744284,Manufacturing,Urban,9,36570.20714429936
7858.805023779091,13,238723.2178432821,118977.4601285041,119745.757714778,Manufacturing,Suburban,2,15669.898118104196
21023.894124487673,31,26886.01711825,167589.43042917133,-140703.41331092134,Manufacturing,Urban,2,4360.950176046277
4724.808569892871,7,485107.78615556675,130302.63401310863,354805.15214245813,Manufacturing,Urban,9,39648.55895328812
49845.27546637439,49,475064.95011382585,20318.777030126796,454746.1730836991,Service,Urban,12,58771.88118378677
25358.65301139651,42,261322.1839121268,149410.12103560445,111912.06287652237,Manufacturing,Rural,7,21919.5113040409
29971.558357342168,42,55899.486145896,23507.14604713251,32392.34009876349,Service,Rural,7,6065.021228733128
3820.2856307271604,36,379764.39858330996,120846.14221109392,258918.25637221604,Service,Rural,1,29672.855933348033
37623.043284759304,20,251046.23905180724,142014.84014235463,109031.3989094526,Manufacturing,Suburban,11,29198.492479082644
10890.326858231496,4,158199.26436179614,17972.883601116773,140226.38076067937,Manufacturing,Rural,6,18904.473353483852
44953.68732731533,7,250794.90698899282,50004.95751567369,200789.94947331914,Service,Suburban,7,36410.49360746138
10654.412203859354,1,265997.6312486776,183556.0852910217,82441.54595765591,Service,Rural,11,21357.771713773956
9939.042172851496,44,285728.7325209462,125181.32598541479,160547.4065355314,Manufacturing,Rural,6,16245.768071523084
2309.2085584806964,45,226199.61969111,53025.77366805366,173173.84602305637,Manufacturing,Urban,6,31002.589168948423
23867.313782944962,42,306820.0985381378,139682.55537386128,167137.54316427652,Service,Urban,2,30347.189912002053
28459.636096499515,47,460180.0081971249,121371.40189252948,338808.60630459536,Service,Urban,6,48214.71571632707
3752.5776517034424,13,187511.36267830967,102807.26148399993,84704.10119430974,Service,Suburban,4,12477.100326488857
38888.61702640302,22,365601.0669777751,195356.46012267633,170244.60685509874,Retail,Suburban,9,40135.89856342784
22937.797320027366,21,448281.75284387375,138273.48659446422,310008.2662494095,Service,Rural,12,37036.522615669026
26457.31833171521,22,233429.8451223691,78211.01638524297,155218.82873712614,Retail,Suburban,1,27773.04274763527
22317.755973442294,28,227293.359827133,161014.31925498927,66279.04057214374,Manufacturing,Rural,8,8744.004803417101
20337.771513328637,9,305037.322823842,177493.7421196316,127543.58070421038,Manufacturing,Suburban,5,29082.642085819265
28202.196399756784,26,299789.31211701914,29418.009105782126,270371.303011237,Service,Suburban,1,28750.71797816702
8184.392173570269,9,405228.7777398757,44107.83067982696,361120.94706004875,Manufacturing,Suburban,4,41339.3372768459
9505.44245951592,15,243476.8580513634,47164.266779917045,196312.59127144638,Manufacturing,Urban,1,30677.26329177455
43158.38824016911,10,498100.24532332615,139786.30283037538,358313.94249295077,Manufacturing,Suburban,6,55565.973911349865
47332.71537561482,24,39141.06874496758,122592.71323539024,-83451.64449042265,Manufacturing,Urban,2,13372.922638438016
18978.811155847772,42,11552.24580454385,125703.3551162247,-114151.10931168085,Retail,Urban,5,4270.061274051747
13901.86132060591,8,323697.1726642157,188450.79343945268,135246.379224763,Retail,Suburban,7,23106.136144020726
32377.97739033128,24,156233.10705731958,156302.74889742467,-69.64184010509052,Service,Rural,2,17275.41960796625
20732.34146935577,16,127787.37046274707,29947.70027979772,97839.67018294935,Service,Rural,6,6803.235846446927
1756.6246051870708,49,162830.54920209743,72763.8810729103,90066.66812918714,Service,Rural,6,9561.50369788039
8229.553569626423,26,135463.30690142763,89901.76100426844,45561.54589715919,Manufacturing,Suburban,5,17660.42779527488
35940.625327946174,27,25087.124333619446,82212.50980578296,-57125.385472163514,Manufacturing,Rural,5,3661.0279965309273
33116.73512455249,37,486051.1907713885,135515.17878656642,350536.01198482205,Retail,Urban,3,39112.69772936731
1841.2516289224327,4,118165.28934186306,178919.1551350297,-60753.86579316664,Retail,Rural,10,13307.316089876096
11487.622015680998,24,369674.5836687601,64680.03538694366,304994.5482818164,Service,Suburban,10,38842.23241651363
11938.202431109534,19,383672.2334001459,112616.0416021312,271056.1917980147,Retail,Rural,11,38946.45284765889
33758.69080813706,36,465336.1250235423,158934.8372731492,306401.28775039315,Retail,Urban,12,40436.2611257147
1475.6716188410255,39,24969.233975756186,86162.52147484312,-61193.28749908693,Retail,Suburban,2,-95.78549974898124
5653.374808236405,10,437303.68583903374,37783.03503786269,399520.6508011711,Retail,Rural,7,44259.7666481035
40095.84622597288,25,268340.8286115021,97615.43822643091,170725.39038507116,Retail,Suburban,1,25865.055911904863
9337.960771689513,18,319946.6138832557,15768.391544890552,304178.22233836516,Service,Suburban,6,32224.73553780315
32810.9323386678,19,325790.4357893065,188764.77353044398,137025.6622588625,Service,Suburban,6,22200.652806226924
12290.047661812963,36,411700.9244425165,19590.135013019742,392110.7894294968,Retail,Rural,3,40915.047561583255
5422.348941587586,10,173369.58785796416,90499.05947386274,82870.52838410142,Service,Suburban,2,18765.706886719894
12537.023454472977,33,369195.0830313968,108326.84591226261,260868.23711913417,Manufacturing,Rural,12,30276.329403460717
36252.21312685513,5,269003.2737638766,197134.24729602068,71869.0264678559,Retail,Urban,2,33830.54681909042
42856.97517126115,47,398763.06700962037,37374.25561035785,361388.8113992625,Manufacturing,Rural,9,39398.5313920211
41595.88329606609,49,495367.5560573654,27314.14612940992,468053.4099279555,Service,Urban,11,55189.348209501295
20160.584716113513,35,108318.99852784301,6697.698677195998,101621.29985064702,Service,Rural,5,11246.982044076578
33570.21426024698,44,497377.83436439896,35336.43018951395,462041.404174885,Manufacturing,Suburban,7,53784.10062214926
10646.722623083138,34,54007.95559855926,45418.230918195186,8589.724680364074,Service,Rural,12,12116.602449267408
15010.812647920156,33,11135.598473358794,127963.283608703,-116827.6851353442,Retail,Suburban,5,-7204.719285835723
44868.62301679543,21,31639.34872713732,47842.824126323074,-16203.475399185754,Manufacturing,Urban,7,7489.165615109016
1143.5952137814338,17,177473.37832101324,9001.558872218415,168471.81944879482,Retail,Rural,4,20798.507694862386
4732.67227729617,22,320124.10203243274,166190.57737298528,153933.52465944746,Manufacturing,Suburban,8,25115.209689641506
10790.369629728353,48,43824.475035046315,76291.16169577352,-32466.68666072721,Service,Urban,11,3601.8380912066405
1813.3440917540759,37,12776.249119487962,73970.85388324312,-61194.60476375516,Manufacturing,Urban,10,-6884.630661860332
9481.054036944966,15,469174.60394480947,63983.41068774568,405191.1932570638,Manufacturing,Rural,11,45256.583309470174
29360.557267999764,35,412744.0516105655,195197.78904355207,217546.26256701344,Retail,Urban,10,43044.51942017652
21360.51525432865,28,406499.7538581252,38172.50637530989,368327.2474828153,Service,Suburban,7,34965.848202507856
44687.249698310254,7,443367.8949959688,180156.42247088085,263211.47252508794,Retail,Urban,10,40779.87256221976
40963.45630605282,32,353016.79365833115,156476.64976727814,196540.143891053,Service,Urban,5,26592.82999105309
17419.95890904486,11,61158.023576559906,19913.59132236605,41244.43225419386,Retail,Suburban,11,11288.993058065367
13341.459954848979,10,205559.0921561243,197412.1747926655,8146.917363458808,Manufacturing,Urban,6,19480.9451935213
19294.77420427971,9,364343.2483676685,57916.362890107055,306426.88547756145,Retail,Urban,5,36480.41159665722
29719.599654482983,14,147363.88578784524,24223.670769370405,123140.21501847483,Service,Urban,7,14441.524898636115
13769.150220732376,13,346829.1184267564,166716.27565452308,180112.84277223333,Service,Urban,12,24219.695846823284
31395.370938532134,25,22004.23965114965,142801.72906715146,-120797.48941600182,Manufacturing,Suburban,2,-145.87433989989472
20765.8767834664,2,160007.29703100066,125357.66714619065,34649.62988481001,Service,Urban,5,12381.661475526187
27826.33545217302,35,279073.8647758146,35416.26842129197,243657.59635452263,Retail,Suburban,10,36260.99903951831
22088.263192198177,7,319724.01645805873,98306.74266991256,221417.27378814615,Manufacturing,Urban,3,28130.33697853482
15076.055097324925,21,292749.9255863363,157208.4252430067,135541.5003433296,Service,Urban,9,26605.17400687758
47448.438694626755,18,351900.57527598046,64206.66793804885,287693.9073379316,Service,Urban,6,39942.06172338161
38298.48681090816,3,12983.486637521144,65779.51656043308,-52796.02992291194,Retail,Urban,10,1945.2854217129066
7435.602200439401,42,59461.187988985526,5612.476679383813,53848.71130960171,Retail,Suburban,3,5500.735088312355
43489.16480694668,39,435782.6836167811,38977.46332084901,396805.2202959321,Manufacturing,Suburban,7,52009.9200663799
24627.844313350924,41,344056.835604179,175704.09689875768,168352.73870542133,Service,Suburban,4,35120.71452755871
44780.33523125752,49,65336.50491614554,91140.56586935288,-25804.060953207343,Retail,Rural,3,9672.823308605966
40092.8351693921,11,422616.4743253038,196925.72735071462,225690.7469745892,Manufacturing,Urban,8,34414.237444884224
21548.068471227056,39,128693.2967340378,82163.05289688955,46530.24383714824,Service,Urban,4,18069.364739131914
1612.2307618458112,24,244347.3432556595,144461.35868214705,99885.98457351245,Service,Suburban,11,13043.265628067187
13799.52928955483,46,81146.29131348354,59974.213366422184,21172.077947061356,Manufacturing,Rural,1,9179.940159325875
27310.893625712913,19,357953.92764663626,75942.88002248203,282011.04762415425,Manufacturing,Urban,6,37336.26415016334
31857.17188139429,4,336758.6662969912,42191.56758022446,294567.09871676675,Retail,Suburban,10,37144.872165235654
13265.440428943513,26,113445.11087140672,72677.16185738202,40767.94901402471,Service,Urban,11,7928.859579120241
7398.125666604795,38,433066.37575993093,111711.3164820254,321355.0592779055,Service,Urban,11,42301.44078729011
41829.046721565304,42,206639.95186765897,198395.71179095365,8244.240076705319,Service,Suburban,1,1199.7059040937238
49227.90794482583,32,153332.3946246635,134519.3340489982,18813.060575665295,Manufacturing,Suburban,5,24135.206890816793
26521.664023982947,39,84641.49883762238,43852.96110962124,40788.53772800114,Retail,Urban,7,7013.295761107589
8998.124649491023,45,140422.32613261335,13767.481110352472,126654.84502226088,Service,Urban,6,17193.26803639516
13979.212662708764,46,20793.19139967033,29639.51385632957,-8846.32245665924,Manufacturing,Suburban,2,5168.314069366952
1410.3384890996033,36,295796.17130349664,114698.26424824423,181097.9070552524,Service,Urban,11,30501.658525861465
45757.7909247447,40,422693.06570853444,154206.26411926944,268486.801589265,Retail,Urban,4,44699.29722752926
6328.678603061986,37,279000.4202264045,188381.74542364565,90618.67480275885,Service,Suburban,11,15601.144568900338
29037.56553795555,33,117444.2413426991,8085.518539380059,109358.72280331903,Retail,Urban,2,9123.886375337173
14065.733424016697,36,26497.897324797632,106938.22760456461,-80440.33027976699,Retail,Urban,11,-1627.9907373100004
27931.811124531774,3,115167.7558968134,96819.13446351947,18348.621433293927,Service,Rural,1,2471.303946996659
32745.30922341728,9,213899.49975483524,132930.7292852623,80968.77046957295,Service,Suburban,3,18150.04682435009
41572.21928350648,8,382209.6000629003,114117.87662074168,268091.7234421586,Retail,Rural,3,39366.35693030321
10717.852952149859,33,102042.99774350932,138972.6343635837,-36929.63662007438,Manufacturing,Rural,12,1949.6587564570964
1044.2935185947836,6,362697.8121437962,133326.1040260921,229371.70811770408,Retail,Rural,7,30021.20300361853
7275.83868840596,41,434797.399492423,27817.28634729951,406980.11314512347,Service,Urban,1,42363.52331496248
45050.9227714812,39,232433.95557309495,160944.99315565033,71488.96241744462,Service,Urban,9,22567.897747179308
43757.55883934451,4,412501.67590487073,29030.352264683344,383471.3236401874,Manufacturing,Rural,11,36429.40865993528
30071.94855743026,13,281782.10053719685,141213.47191578173,140568.62862141512,Retail,Rural,6,20658.40026598891
30225.584591465842,49,322174.51016964344,86148.34668991831,236026.16347972513,Retail,Rural,4,37168.43426003598
33419.31539003964,2,267876.44556571933,105200.89324243659,162675.55232328275,Retail,Urban,3,32232.74433719525
9180.878291860754,5,236954.63120815746,181143.11280326356,55811.5184048939,Service,Rural,3,7280.599549129742
45763.39132328551,44,124980.18647016618,178527.32666232987,-53547.140192163686,Retail,Rural,2,8650.739672386573
21229.14098215762,27,158565.08913591257,164481.97960273075,-5916.8904668181785,Manufacturing,Suburban,2,17238.06496788188
19465.357148350125,32,152085.35828236843,104478.93418898304,47606.42409338539,Service,Suburban,12,10287.46648143197
26186.42641150046,21,286011.5761673692,148566.76297609747,137444.81319127174,Service,Urban,10,25852.650814606583
2824.8153553652246,8,68777.30958170607,105014.92582616783,-36237.616244461766,Retail,Suburban,5,9400.9743830148
8731.026753425931,38,459227.9284441442,174573.1860825816,284654.74236156256,Manufacturing,Suburban,9,37132.45233375356
37032.664013105335,8,363121.0211887255,83541.28748041549,279579.73370831,Service,Suburban,2,37017.97349653726
4598.53406229376,3,206708.3591474649,194195.89216090098,12512.4669865639,Service,Urban,2,11095.564666197046
30356.029418586215,44,87725.8308179252,186802.93785463113,-99077.10703670593,Retail,Suburban,12,14770.69606227735
12644.780929225388,3,442176.1631636016,149612.51079309816,292563.6523705034,Retail,Urban,6,41496.956143997726
19770.13289507784,22,413651.26414957095,59486.097414334035,354165.16673523694,Manufacturing,Rural,10,42440.256262154806
14790.339970149644,6,363643.56083141785,30672.449814685388,332971.11101673247,Retail,Suburban,2,35167.00180802953
18105.79946501498,2,143058.05323150876,171667.1727681735,-28609.119536664744,Manufacturing,Urban,12,12037.691218650813
36092.77230662015,23,207198.8523424978,37233.94579690245,169964.90654559532,Service,Suburban,4,29375.24125538268
15207.524923347164,44,60346.64370168745,171580.85385448046,-111234.210152793,Manufacturing,Rural,6,-4868.765885263196
28537.02969469641,2,102629.36711649054,100699.17630891029,1930.1908075802494,Manufacturing,Urban,5,14368.52479487362
24064.494908855435,38,393678.1522851991,84278.57284258032,309399.57944261876,Manufacturing,Urban,1,39211.024135044834
33351.72268545108,17,360368.97223683505,181122.2018727137,179246.77036412136,Service,Urban,6,33775.12484028107
46873.07209657552,35,300808.023858208,122750.94159535419,178057.0822628538,Retail,Rural,1,28896.424710426596
36762.31881190739,34,448906.0957038247,117439.73139029497,331466.36431352975,Service,Rural,3,44371.17662410465
11139.54874024246,23,295800.59372839227,113959.35920175754,181841.23452663474,Retail,Rural,10,20959.289834685696
2043.5651855335914,30,238814.31998216925,77378.05562380863,161436.2643583606,Manufacturing,Urban,5,15030.15140355171
13482.070192841342,8,176781.6656898237,158200.4051881798,18581.260501643905,Manufacturing,Rural,10,14350.01145027555
29956.357569662614,22,470819.76781072456,54295.69658307573,416524.0712276488,Manufacturing,Suburban,5,48582.88063863565
3045.5777674703922,44,50530.576146933214,188084.51720804864,-137553.94106111542,Manufacturing,Rural,10,-10240.241041527112
25070.129236461198,36,466134.8123097961,179327.11498415735,286807.6973256387,Manufacturing,Urban,6,53546.41456650587
30043.721021386016,5,415090.18336619897,70808.66350660514,344281.5198595938,Retail,Suburban,12,38354.05416898716
17045.07259543956,13,73665.66302249362,147245.43511717443,-73579.77209468081,Retail,Rural,10,8873.823870575223
38660.15408541819,29,286842.33526087424,116778.52291767033,170063.81234320393,Manufacturing,Suburban,8,23195.019989178534
5776.613530121705,31,434608.5110570526,70841.61388985075,363766.89716720185,Service,Suburban,5,43356.60479307605
4219.3201959225335,47,290186.49016750534,197761.72135911213,92424.76880839322,Service,Urban,11,18721.62514488598
36545.34343207836,16,454527.9125647049,9921.28244041152,444606.6301242934,Manufacturing,Suburban,1,49120.51216407357
25026.820152206823,42,472062.0702398608,54265.975971150896,417796.0942687099,Retail,Suburban,5,50481.98387469843
34575.91862317293,30,216968.4158703099,106414.44191667433,110553.97395363556,Service,Urban,3,23602.60249747852
22023.95326088544,16,194883.69408909857,106780.83567831996,88102.85841077862,Service,Urban,4,14491.792358760724
12696.900645335787,12,468797.36544488685,119841.94961438501,348955.4158305018,Service,Urban,8,39138.3247889016
41045.564724872886,17,340818.6299633373,151576.85354446925,189241.77641886807,Manufacturing,Suburban,7,26842.56220411285
40071.08600896447,16,66851.11386060296,126578.1769512628,-59727.06309065984,Service,Suburban,11,9898.241662075307
34887.475307294124,12,30722.957119113787,122054.88480296721,-91331.92768385343,Service,Suburban,5,-2321.977602278197
13971.184292883154,8,286668.2349886589,15435.320268043442,271232.9147206155,Service,Urban,2,30709.169126626268
29716.41801001981,20,465783.77306482807,78423.40611891318,387360.3669459149,Service,Rural,6,51562.8805231447
18368.207898531327,3,423681.864178851,50250.86924172542,373430.9949371256,Retail,Suburban,11,44569.559694625365
5033.31262966839,16,341165.39576752484,56747.17176238521,284418.2240051396,Manufacturing,Rural,6,28670.187024480612
45907.02198538102,30,78166.76595663288,113095.80749636724,-34929.04153973436,Manufacturing,Urban,10,15887.352674670976
7272.522230488589,45,134573.37803686084,43903.53641127364,90669.8416255872,Retail,Suburban,10,10676.808038713858
47536.749014129724,23,439000.5010107819,62320.074698295015,376680.4263124869,Retail,Rural,11,43620.59237396443
22577.28576141881,28,99575.54596188123,51231.518160881315,48344.02780099992,Manufacturing,Suburban,6,10492.798318161433
